flavor,mass_GeV,boundary,baseline_u2,baseline_open,item,classification,scenario_low_shift_pct,scenario_high_shift_pct,low_boundary_exists,high_boundary_exists,note
Ue,1.125,lower,2.39003838898115e-08,False,hnlcalc_hadron_parton_matching,proxy/reweight estimate; overlaps other rows,19.425764931124068,-12.278194516031482,True,True,"Apply 0.7-1.3 to total yield for 0.8-2 GeV as a proxy for HNLCalc's exclusive-hadron/inclusive-parton transition. Kept separate from the combined RSS because it overlaps lifetime, BRvis, and form-factor rows."
Ue,1.125,upper,0.005972740106309502,False,hnlcalc_hadron_parton_matching,proxy/reweight estimate; overlaps other rows,-2.5933285627675495,1.4248898111445252,True,True,"Apply 0.7-1.3 to total yield for 0.8-2 GeV as a proxy for HNLCalc's exclusive-hadron/inclusive-parton transition. Kept separate from the combined RSS because it overlaps lifetime, BRvis, and form-factor rows."
Ue,1.125,lower,2.39003838898115e-08,False,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,0.0,-7.067765261936643e-08,True,True,"Upper-bound proxy using sigma(pp->h)=60 pb, Gamma_h=4.07 MeV and Gamma(h->Nnu)/U2 = mN^2 mh/(8 pi v^2). It remains below the percent level of the saved WZ normalization over 0.2-10 GeV. Proxy Higgs/WZ=4.556e-05."
Ue,1.125,upper,0.005972740106309502,False,higgs_mediated_production,quantitatively dismissed; WZ-shape upper-bound proxy,0.0,0.00023896309637727597,True,True,"Upper-bound proxy using sigma(pp->h)=60 pb, Gamma_h=4.07 MeV and Gamma(h->Nnu)/U2 = mN^2 mh/(8 pi v^2). It remains below the percent level of the saved WZ normalization over 0.2-10 GeV. Proxy Higgs/WZ=4.556e-05."
Ue,1.125,lower,2.39003838898115e-08,False,csv_8_digit_serialization,quantitatively dismissed by rounding bound,9.322960070612396e-06,-9.322955507595765e-06,True,True,"A 10k-event test at mN=0.2, 1, and 4 GeV for all flavors found zero geometry-hit changes when degrading 8 to 6 significant digits; the largest resolved boundary shift was 0.00157%. Eight-digit effects are therefore assigned a conservative 1e-5% envelope."
Ue,1.125,upper,0.005972740106309502,False,csv_8_digit_serialization,quantitatively dismissed by rounding bound,-1.2261893389542422e-06,1.2261889503761836e-06,True,True,"A 10k-event test at mN=0.2, 1, and 4 GeV for all flavors found zero geometry-hit changes when degrading 8 to 6 significant digits; the largest resolved boundary shift was 0.00157%. Eight-digit effects are therefore assigned a conservative 1e-5% envelope."
Ue,1.125,lower,2.39003838898115e-08,False,integrated_luminosity,"direct normalization, assumed 1.5%",0.7123954322438619,-0.6865211101029334,True,True,HL-LHC luminosity calibration scenario.
Ue,1.125,upper,0.005972740106309502,False,integrated_luminosity,"direct normalization, assumed 1.5%",-0.09332108716764154,0.0906461706810191,True,True,HL-LHC luminosity calibration scenario.
Ue,1.125,lower,2.39003838898115e-08,False,detector_reconstruction_efficiency,unknowable; efficiency scenario,41.7726557973664,0.0,True,True,Scale all yields by 0.5-1.0. Unknowable without detector simulation; shown only as a design scenario.
Ue,1.125,upper,0.005972740106309502,False,detector_reconstruction_efficiency,unknowable; efficiency scenario,-5.946786141608951,0.0,True,True,Scale all yields by 0.5-1.0. Unknowable without detector simulation; shown only as a design scenario.
Ue,1.125,lower,2.39003838898115e-08,False,nonzero_background_threshold,direct threshold response; background unknowable,29.122586830537458,83.12029706340032,True,True,"Recompute boundaries at 5 and 10 events instead of 3. Direct response, but the thresholds are scenarios because no background model exists."
Ue,1.125,upper,0.005972740106309502,False,nonzero_background_threshold,direct threshold response; background unknowable,-4.004893778500773,-11.280635930582605,True,True,"Recompute boundaries at 5 and 10 events instead of 3. Direct response, but the thresholds are scenarios because no background model exists."
Ue,1.125,lower,2.39003838898115e-08,False,production_mc_statistical,directly calculable now,4.972100200230556,-4.311929357025635,True,True,Approximate 1-sigma accepted-yield error=9.428%.
Ue,1.125,upper,0.005972740106309502,False,production_mc_statistical,directly calculable now,-1.147779980932906,0.8421347482865826,True,True,Approximate 1-sigma accepted-yield error=15.846%.
Ue,1.125,lower,2.39003838898115e-08,False,current_code_rerun_proxy,direct code calculation; finite-MC proxy,-1.969391596190606,-1.969391596190606,True,True,Replace the saved induced-tau contribution with the current implementation and add the new Lambda_b channel. Direct code calculation with 5k-event geometry subsamples.
Ue,1.125,upper,0.005972740106309502,False,current_code_rerun_proxy,direct code calculation; finite-MC proxy,-1.590583220689723e-09,-1.590583220689723e-09,True,True,Replace the saved induced-tau contribution with the current implementation and add the new Lambda_b channel. Direct code calculation with 5k-event geometry subsamples.
Ue,1.125,lower,2.39003838898115e-08,False,hnl_lifetime_width,physics-scaling proxy,-10.557280900008415,9.544511501033215,True,True,"ctau x[0.8,1.2]; local dlnN/dlnU2=2.073."
Ue,1.125,upper,0.005972740106309502,False,hnl_lifetime_width,physics-scaling proxy,-19.999999999999996,19.999999999999996,True,True,"ctau x[0.8,1.2]; local dlnN/dlnU2=-14.978."
Ue,1.125,lower,2.39003838898115e-08,False,visible_decay_topology_acceptance,unknowable; acceptance scenario,19.425764931124068,-12.278194516031482,True,True,Proxy for replacing the isotropic e+e- two-body acceptance with channel-complete visible decays and HNL polarization.
Ue,1.125,upper,0.005972740106309502,False,visible_decay_topology_acceptance,unknowable; acceptance scenario,-2.5933285627675495,1.4248898111445252,True,True,Proxy for replacing the isotropic e+e- two-body acceptance with channel-complete visible decays and HNL polarization.
Ue,1.15,lower,1.942924967548969e-08,False,fonll_charm_scale_pdf,literature-informed range,23.65035349082687,-16.304959772441798,True,True,Scale D-meson production by 0.6-1.5; scale the induced-tau channel by the 57.4% charm-source fraction of the current tau pool. Literature-informed envelope pending actual seven-point/PDF grids.
Ue,1.15,upper,0.00514133552227077,False,fonll_charm_scale_pdf,literature-informed range,-3.915756607852927e-11,4.909406214892442e-11,True,True,Scale D-meson production by 0.6-1.5; scale the induced-tau channel by the 57.4% charm-source fraction of the current tau pool. Literature-informed envelope pending actual seven-point/PDF grids.
Ue,1.15,lower,1.942924967548969e-08,False,fonll_bottom_scale_pdf,literature-informed range,2.240476975573902,-2.019069618089353,True,True,Scale B-meson production by 0.7-1.3 and the bottom-source share of induced taus. Literature-informed envelope pending actual grids.
Ue,1.15,upper,0.00514133552227077,False,fonll_bottom_scale_pdf,literature-informed range,-0.06993956552064917,0.06846896646901524,True,True,Scale B-meson production by 0.7-1.3 and the bottom-source share of induced taus. Literature-informed envelope pending actual grids.
Ue,1.15,lower,1.942924967548969e-08,False,missing_charm_baryon_channels,proxy/reweight estimate,-5.707937290284615,-16.300468907898914,True,True,Add 15-50% of the D-meson accepted yield as a proxy for omitted Lambda_c/Xi_c HNL production. The range is not a calculation.
Ue,1.15,upper,0.00514133552227077,False,missing_charm_baryon_channels,proxy/reweight estimate,1.6431300764452317e-12,5.329070518200751e-12,True,True,Add 15-50% of the D-meson accepted yield as a proxy for omitted Lambda_c/Xi_c HNL production. The range is not a calculation.
Ue,1.15,lower,1.942924967548969e-08,False,bc_spectrum_and_normalization,unknowable; factor scenario,0.004275470440018303,-0.008548257527229985,True,True,Scale Bc by 0.5-2.0. This is a scenario because neither its 14 TeV normalization nor its borrowed spectrum is validated.
Ue,1.15,upper,0.00514133552227077,False,bc_spectrum_and_normalization,unknowable; factor scenario,-3.0345017165700483e-06,6.068993085861507e-06,True,True,Scale Bc by 0.5-2.0. This is a scenario because neither its 14 TeV normalization nor its borrowed spectrum is validated.
Ue,1.15,lower,1.942924967548969e-08,False,kaon_spectrum_and_normalization,unknowable; factor scenario,0.0,0.0,True,True,Scale K production by 0.5-2.0. This is a scenario because the current Tsallis/Gaussian spectrum and 300 mb normalization are not data-derived.
Ue,1.15,upper,0.00514133552227077,False,kaon_spectrum_and_normalization,unknowable; factor scenario,0.0,0.0,True,True,Scale K production by 0.5-2.0. This is a scenario because the current Tsallis/Gaussian spectrum and 300 mb normalization are not data-derived.
Ue,1.15,lower,1.942924967548969e-08,False,missing_neutral_kaon_production,unknowable; additive proxy,0.0,0.0,True,True,"Add 5-50% of the charged-kaon accepted yield below the K0 semileptonic endpoint as a K0S/K0L production proxy. Neutral-kaon flux and transport are absent, so this is one-sided and not a calculation."
Ue,1.15,upper,0.00514133552227077,False,missing_neutral_kaon_production,unknowable; additive proxy,0.0,0.0,True,True,"Add 5-50% of the charged-kaon accepted yield below the K0 semileptonic endpoint as a K0S/K0L production proxy. Neutral-kaon flux and transport are absent, so this is one-sided and not a calculation."
Ue,1.15,lower,1.942924967548969e-08,False,charged_kaon_parent_transport,unknowable; transport scenario,0.0,0.0,True,True,Retain 10-70% of the current charged-kaon yield as a parent-flight/magnetic-bending/material-survival scenario. The present code decays every kaon at the IP and therefore cannot determine this correction.
Ue,1.15,upper,0.00514133552227077,False,charged_kaon_parent_transport,unknowable; transport scenario,0.0,0.0,True,True,Retain 10-70% of the current charged-kaon yield as a parent-flight/magnetic-bending/material-survival scenario. The present code decays every kaon at the IP and therefore cannot determine this correction.
Ue,1.15,lower,1.942924967548969e-08,False,legacy_direct_form_factors,code-audit envelope,29.106579321554737,-16.804722913025184,True,True,"Scale direct B/D/Bc rates by 0.6-1.45, matching the size of the code-level SM-limit normalization discrepancies found in the audited channels."
Ue,1.15,upper,0.00514133552227077,False,legacy_direct_form_factors,code-audit envelope,-0.09359027527049424,0.10216902517901083,True,True,"Scale direct B/D/Bc rates by 0.6-1.45, matching the size of the code-level SM-limit normalization discrepancies found in the audited channels."
Ue,1.15,lower,1.942924967548969e-08,False,fragmentation_fraction_extrapolation,literature-informed range,8.562629968854395,-6.474648741709432,True,True,Scale B/D channels by 0.85-1.15 for acceptance extrapolation and fraction uncertainty; this does not replace differential fragmentation inputs.
Ue,1.15,upper,0.00514133552227077,False,fragmentation_fraction_extrapolation,literature-informed range,-0.03478301354979951,0.03441539488322487,True,True,Scale B/D channels by 0.85-1.15 for acceptance extrapolation and fraction uncertainty; this does not replace differential fragmentation inputs.
Ue,1.15,lower,1.942924967548969e-08,False,production_spin_and_residual_angles,proxy/reweight estimate,8.569327589932252,-6.478714061089441,True,True,"Scale all analytic hadron/tau channels by 0.85-1.15 as an acceptance proxy for omitted multidimensional correlations. Tau two-body decays use a fixed longitudinal asymmetry parameter, not an event-level true helicity model."
Ue,1.15,upper,0.00514133552227077,False,production_spin_and_residual_angles,proxy/reweight estimate,-0.03504121581859865,0.034668599000209355,True,True,"Scale all analytic hadron/tau channels by 0.85-1.15 as an acceptance proxy for omitted multidimensional correlations. Tau two-body decays use a fixed longitudinal asymmetry parameter, not an event-level true helicity model."
Ue,1.15,lower,1.942924967548969e-08,False,missing_tau_multihadron_modes,proxy/reweight estimate,-0.001488509661140558,-0.007441463880830668,True,True,Add 5-25% to prompt and induced tau channels for omitted a1/3pi and other multi-hadron tau-to-N modes. One-sided branching/phase-space proxy.
Ue,1.15,upper,0.00514133552227077,False,missing_tau_multihadron_modes,proxy/reweight estimate,8.49235709310392e-05,0.00042459942504180503,True,True,Add 5-25% to prompt and induced tau channels for omitted a1/3pi and other multi-hadron tau-to-N modes. One-sided branching/phase-space proxy.
Ue,1.15,lower,1.942924967548969e-08,False,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,-4.277112644715142,-14.628652296797817,True,True,Add 10-40% to D production and 5-20% to B production for unlisted exclusive modes and weak heavy-hadron cascades. Proxy only; overlaps must be removed in a real inclusive bookkeeping audit.
Ue,1.15,upper,0.00514133552227077,False,exclusive_channel_closure_and_weak_cascades,proxy/reweight estimate,0.011512356095422227,0.0458065053287493,True,True,Add 10-40% to D production and 5-20% to B production for unlisted exclusive modes and weak heavy-hadron cascades. Proxy only; overlaps must be removed in a real inclusive bookkeeping audit.
Ue,1.15,lower,1.942924967548969e-08,False,flat_ew_kfactor_and_wz_mixture,literature-informed range,0.00020709777817096153,-0.00020709567781773686,True,True,Scale WZ and prompt-tau yields by 0.85-1.15 around the flat K=1.3 model.
Ue,1.15,upper,0.00514133552227077,False,flat_ew_kfactor_and_wz_mixture,literature-informed range,-1.4976014846742047,1.134257648308279,True,True,Scale WZ and prompt-tau yields by 0.85-1.15 around the flat K=1.3 model.
Ue,1.15,lower,1.942924967548969e-08,False,induced_tau_branching_inputs,literature-informed range,0.004453193819831114,-0.00445222329533701,True,True,Aggregate central-value uncertainty proxy; source correlations absent.
Ue,1.15,upper,0.00514133552227077,False,induced_tau_branching_inputs,literature-informed range,-2.2792878695554464e-11,2.291500322826323e-11,True,True,Aggregate central-value uncertainty proxy; source correlations absent.
